group_field,group,term,tfidf,tf,df,total_terms
hotel,КвартРента НН,окей,0.018823752320204185,1,2,242
hotel,КвартРента НН,выгладить,0.018823752320204185,1,2,242
hotel,КвартРента НН,k,0.018823752320204185,1,2,242
hotel,КвартРента НН,мясной,0.018823752320204185,1,2,242
hotel,КвартРента НН,вкусный,0.018534015704105598,3,63,242
hotel,КвартРента НН,мина,0.018346885501424607,2,30,242
hotel,КвартРента НН,тихий,0.0179661288938003,3,66,242
hotel,КвартРента НН,общественный,0.017830188336289614,2,32,242
hotel,КвартРента НН,очень,0.017669303660941348,4,97,242
hotel,КвартРента НН,произойти,0.017634983425775345,1,3,242
hotel,КвартРента НН,нож,0.017634983425775345,1,3,242
hotel,КвартРента НН,кб,0.017634983425775345,1,3,242
hotel,КвартРента НН,заселение,0.01707389542737357,3,71,242
hotel,КвартРента НН,магазинчик,0.016712902635220756,1,4,242
hotel,КвартРента НН,автомат,0.016712902635220756,1,4,242
hotel,КвартРента НН,договориться,0.016712902635220756,1,4,242
hotel,КвартРента НН,обратиться,0.016712902635220756,1,4,242
hotel,КвартРента НН,иметься,0.01666424950769535,2,37,242
hotel,КвартРента НН,транспорт,0.016240337983831298,2,39,242
hotel,КвартРента НН,помыться,0.01595950777243582,1,5,242
hotel,КвартРента НН,центр,0.01576777333244184,3,79,242
hotel,КвартРента НН,горький,0.015322521492157893,1,6,242
hotel,КвартРента НН,расположение,0.01516293658653979,3,83,242
hotel,КвартРента НН,внизу,0.014770738878006973,1,7,242
hotel,КвартРента НН,хороший,0.014170671615380248,3,90,242
hotel,КвартРента НН,кофе,0.014072038277488397,2,51,242
hotel,КвартРента НН,менеджер,0.013848658087452387,1,9,242
hotel,КвартРента НН,вместо,0.013848658087452387,1,9,242
hotel,КвартРента НН,случайно,0.013848658087452387,1,9,242
hotel,КвартРента НН,продуктовый,0.013848658087452387,1,9,242
hotel,КвартРента НН,видный,0.013848658087452387,1,9,242
hotel,КвартРента НН,чисто,0.013637398246574164,3,94,242
hotel,Мини Отель на Сергиевской 13,номер,0.054072708606691854,27,85,599
hotel,Мини Отель на Сергиевской 13,животное,0.023083377447888506,4,8,599
hotel,Мини Отель на Сергиевской 13,окно,0.020693903305965298,9,71,599
hotel,Мини Отель на Сергиевской 13,кондиционер,0.01659261589135534,7,68,599
hotel,Мини Отель на Сергиевской 13,дверь,0.015995749013974582,5,41,599
hotel,Мини Отель на Сергиевской 13,казаться,0.015470839696307113,3,12,599
hotel,Мини Отель на Сергиевской 13,перекопать,0.0152098432770932,2,2,599
hotel,Мини Отель на Сергиевской 13,островок,0.0152098432770932,2,2,599
hotel,Мини Отель на Сергиевской 13,удобный,0.014976438824764841,8,92,599
hotel,Мини Отель на Сергиевской 13,шок,0.01424930213368158,2,3,599
hotel,Мини Отель на Сергиевской 13,отель,0.014155531979416441,7,84,599
hotel,Мини Отель на Сергиевской 13,коридор,0.013291477155444922,4,38,599
hotel,Мини Отель на Сергиевской 13,оно,0.012895495428812917,2,5,599
hotel,Мини Отель на Сергиевской 13,очень,0.012492404174304942,7,97,599
hotel,Мини Отель на Сергиевской 13,горький,0.012380802007019066,2,6,599
hotel,Мини Отель на Сергиевской 13,кран,0.011541688723944253,2,8,599
hotel,Мини Отель на Сергиевской 13,26,0.011541688723944253,2,8,599
hotel,Мини Отель на Сергиевской 13,ванна,0.011452409950773202,3,28,599
hotel,Мини Отель на Сергиевской 13,кофе,0.011370394868621677,4,51,599
hotel,Мини Отель на Сергиевской 13,весь,0.011340618762355422,6,91,599
hotel,Мини Отель на Сергиевской 13,выселение,0.011189900691697756,2,9,599
hotel,Мини Отель на Сергиевской 13,молодой,0.010871669707376137,2,10,599
hotel,Мини Отель на Сергиевской 13,собака,0.010871669707376137,2,10,599
hotel,Мини Отель на Сергиевской 13,звонок,0.010871669707376137,2,10,599
hotel,Мини Отель на Сергиевской 13,чай,0.010527031093501194,4,58,599
hotel,Мини Отель на Сергиевской 13,жара,0.010313893130871409,2,12,599
hotel,Мини Отель на Сергиевской 13,открываться,0.010313893130871409,2,12,599
hotel,Мини Отель на Сергиевской 13,расположение,0.01020987939327387,5,83,599
hotel,Мини Отель на Сергиевской 13,кровать,0.010111094271011744,5,84,599
hotel,Мини Отель на Сергиевской 13,это,0.009916963535082968,5,86,599
hotel,Мини Отель на Сергиевской 13,прибор,0.00962060643712101,2,15,599
hotel,Мини Отель на Сергиевской 13,хороший,0.009541743269120813,5,90,599
hotel,Мини Отель на Сергиевской 13,5,0.009481494795060195,4,68,599
hotel,Мини Отель на Сергиевской 13,этаж,0.009290687633497215,4,70,599
hotel,Мини Отель на Сергиевской 13,отличный,0.009270998062500162,5,93,599
hotel,Мини Отель на Сергиевской 13,ноябрь,0.008875552843417471,2,19,599
hotel,Мини Отель на Сергиевской 13,размещение,0.008557321859095851,2,21,599
hotel,Мини Отель на Сергиевской 13,помещение,0.008266799732252347,2,23,599
hotel,Мини Отель на Сергиевской 13,необходимый,0.008247878079204844,4,82,599
hotel,Мини Отель на Сергиевской 13,город,0.008247878079204844,4,82,599
hotel,Мини Отель на Сергиевской 13,неплохой,0.008246880625668042,3,54,599
hotel,Мини Отель на Сергиевской 13,достаточно,0.008246880625668042,3,54,599
hotel,Мини Отель на Сергиевской 13,рядом,0.008167903514619096,4,83,599
hotel,Мини Отель на Сергиевской 13,цена,0.008088875416809395,4,84,599
hotel,Мини Отель на Сергиевской 13,неудобный,0.007999545282591123,2,25,599
hotel,Мини Отель на Сергиевской 13,убирать,0.007999545282591123,2,25,599
hotel,Мини Отель на Сергиевской 13,единственный,0.007980888178352774,3,57,599
hotel,Мини Отель на Сергиевской 13,проблема,0.007895273320125896,3,58,599
hotel,Мини Отель на Сергиевской 13,сахар,0.007873534170795306,2,26,599
hotel,Мини Отель на Сергиевской 13,плохой,0.007728312951506906,3,60,599
hotel,ДзенХоум,квартирка,0.09110696122978826,1,2,50
hotel,ДзенХоум,битый,0.09110696122978826,1,2,50
hotel,ДзенХоум,гигантский,0.09110696122978826,1,2,50
hotel,ДзенХоум,мастер,0.08089044875446845,1,4,50
hotel,ДзенХоум,возникать,0.08089044875446845,1,4,50
hotel,ДзенХоум,десерт,0.0741610040220442,1,6,50
hotel,ДзенХоум,показаться,0.06913471545642608,1,8,50
hotel,ДзенХоум,заменить,0.06913471545642608,1,8,50
hotel,ДзенХоум,принять,0.06702750514326955,1,9,50
hotel,ДзенХоум,пока,0.05762743255835485,1,15,50
hotel,ДзенХоум,пятно,0.05527177184522717,1,17,50
hotel,ДзенХоум,гулять,0.05316456153207066,1,19,50
hotel,ДзенХоум,тв,0.052188758248682014,1,20,50
hotel,ДзенХоум,ждать,0.050369322684567466,1,22,50
hotel,ДзенХоум,квартира,0.050369322684567466,1,22,50
hotel,ДзенХоум,белый,0.050369322684567466,1,22,50
hotel,ДзенХоум,помогать,0.04951813039619156,1,23,50
hotel,ДзенХоум,тишина,0.04791727624272083,1,25,50
hotel,ДзенХоум,обычный,0.046435116799646396,1,27,50
hotel,ДзенХоум,ванна,0.04573329040342099,1,28,50
hotel,ДзенХоум,место,0.04528687092433932,2,91,50
hotel,ДзенХоум,шум,0.041408828234028264,1,35,50
hotel,ДзенХоум,пол,0.03785520468927922,1,42,50
hotel,ДзенХоум,спать,0.03483874689458755,1,49,50
hotel,ДзенХоум,час,0.03444269434866395,1,50,50
hotel,ДзенХоум,отдых,0.032932543298501045,1,54,50
hotel,ДзенХоум,хотеть,0.03257217318844748,1,55,50
hotel,ДзенХоум,наш,0.03257217318844748,1,55,50
hotel,ДзенХоум,вопрос,0.03257217318844748,1,55,50
hotel,ДзенХоум,вечер,0.03221818164645947,1,56,50
hotel,ДзенХоум,дорога,0.031528458125036074,1,58,50
hotel,ДзенХоум,постельный,0.030861729719684244,1,60,50
hotel,ДзенХоум,чистота,0.02990154533595703,1,63,50
hotel,ДзенХоум,ребенок,0.029591461605237727,1,64,50
hotel,ДзенХоум,человек,0.029591461605237727,1,64,50
hotel,ДзенХоум,просторный,0.02839707691120528,1,68,50
hotel,ДзенХоум,приехать,0.02810930216216329,1,69,50
hotel,ДзенХоум,вода,0.027270018180182643,1,72,50
hotel,ДзенХоум,белье,0.027270018180182643,1,72,50
hotel,ДзенХоум,весь,0.02264343546216966,1,91,50
hotel,ДзенХоум,понравиться,0.02264343546216966,1,91,50
hotel,ДзенХоум,отличный,0.02221331135775039,1,93,50
hotel,ДзенХоум,очень,0.021379857429739028,1,97,50
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,территориально,0.17070663956150534,1,3,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,половина,0.1429807523391075,1,7,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,40,0.12676214801478092,1,11,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,комплекс,0.12059612082169059,1,13,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,путь,0.12059612082169059,1,13,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,пешеходный,0.1128298802440523,1,16,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,апартамент,0.10632912306414131,1,19,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,кремль,0.08281765646805653,1,35,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,приемлемый,0.08281765646805653,1,35,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,идти,0.07961594816111509,1,38,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,ходить,0.07761553133812862,1,40,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,вполне,0.07215250993789858,1,46,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,пешком,0.07048560208187586,1,48,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,главный,0.0688853886973279,1,50,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,приезжать,0.06734673746421606,1,52,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,улица,0.06374069358444416,1,57,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,данный,0.059182923210475455,1,64,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,время,0.0579707092306623,1,66,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,новгород,0.054540036360365286,1,72,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,минута,0.053995810278134146,1,73,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,нижний,0.05189006093871727,1,77,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,останавливаться,0.05138049990762007,1,78,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,центр,0.050877348619345675,1,79,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,весь,0.04528687092433932,1,91,25
hotel,Апартаменты Видовая Студия в Км Тауэр Плаза,удобный,0.0448544342801707,1,92,25
hotel,Заречная,номер,0.055411624045809474,57,85,1234
hotel,Заречная,гостиница,0.038785595971177644,38,80,1234
hotel,Заречная,метро,0.03758233904369219,23,37,1234
hotel,Заречная,заречный,0.029532240268975125,8,2,1234
hotel,Заречная,персонал,0.026278985960474087,26,81,1234
hotel,Заречная,чистый,0.025444168554391806,28,92,1234
hotel,Заречная,очень,0.023389633330751777,27,97,1234
hotel,Заречная,рядом,0.01585923567344194,16,83,1234
hotel,Заречная,точка,0.015019502395604475,6,12,1234
hotel,Заречная,уютный,0.015010864422791476,17,95,1234
hotel,Заречная,хороший,0.014821404779781826,16,90,1234
hotel,Заречная,чайник,0.014691983375358096,12,62,1234
hotel,Заречная,завтрак,0.014388068851817372,12,64,1234
hotel,Заречная,станция,0.013715139413782695,6,16,1234
hotel,Заречная,приветливый,0.01366634506084531,13,77,1234
hotel,Заречная,полотенце,0.012277339175491207,11,71,1234
hotel,Заречная,останавливаться,0.011450273480223275,11,78,1234
hotel,Заречная,удобный,0.010904643666167918,12,92,1234
hotel,Заречная,вкусный,0.010904129174376552,9,63,1234
hotel,Заречная,отличный,0.009900584478738018,11,93,1234
hotel,Заречная,отель,0.009816119073478175,10,84,1234
hotel,Заречная,чисто,0.009806254492809406,11,94,1234
hotel,Заречная,вкусно,0.009554688311395075,6,39,1234
hotel,Заречная,кафе,0.00923846079088867,7,55,1234
hotel,Заречная,холодильник,0.009204887167327482,8,68,1234
hotel,Заречная,кондиционер,0.009204887167327482,8,68,1234
hotel,Заречная,расположение,0.008920820066311091,9,83,1234
hotel,Заречная,выбор,0.008875132675859458,6,45,1234
hotel,Заречная,довольный,0.008847091179536434,7,59,1234
hotel,Заречная,помочь,0.008373426502916682,6,50,1234
hotel,Заречная,транспортный,0.008025628913483233,4,23,1234
hotel,Заречная,отдых,0.008006290915356819,6,54,1234
hotel,Заречная,этаж,0.00789219069028643,7,70,1234
hotel,Заречная,доброжелательный,0.007748058377363553,6,57,1234
hotel,Заречная,торговый,0.0075097511978022375,3,12,1234
hotel,Заречная,готовый,0.007484999434307957,5,44,1234
hotel,Заречная,фонтан,0.007383060067243781,2,2,1234
hotel,Заречная,новый,0.007345991687679048,6,62,1234
hotel,Заречная,телевизор,0.007345991687679048,6,62,1234
hotel,Заречная,развязка,0.00700495533529435,3,15,1234
hotel,Заречная,тц,0.00700495533529435,3,15,1234
hotel,Заречная,уборка,0.006977855419097234,5,50,1234
hotel,Заречная,отключение,0.00691680063053101,2,3,1234
hotel,Заречная,вкус,0.006896595868853685,4,33,1234
hotel,Заречная,остаться,0.006764734877388371,6,70,1234
hotel,Заречная,любой,0.0067462573079142985,5,53,1234
hotel,Заречная,вопрос,0.006598900564920478,5,55,1234
hotel,Заречная,санузел,0.006598900564920478,5,55,1234
hotel,Заречная,пятерочка,0.006587167028341369,3,18,1234
hotel,Заречная,возникать,0.006555141714300523,2,4,1234
hotel,Яблоки,номер,0.06335499481008577,46,85,871
hotel,Яблоки,сауна,0.045778899137833506,15,19,871
hotel,Яблоки,бассейн,0.040440617477478846,13,18,871
hotel,Яблоки,джакузи,0.03968697787395298,10,8,871
hotel,Яблоки,очень,0.025773651321729023,21,97,871
hotel,Яблоки,хороший,0.022310808658887998,17,90,871
hotel,Яблоки,персонал,0.021479467902869174,15,81,871
hotel,Яблоки,чисто,0.020208192120449737,16,94,871
hotel,Яблоки,место,0.01429838060182929,11,91,871
hotel,Яблоки,минус,0.014088987578739597,9,72,871
hotel,Яблоки,отель,0.013907107849221664,10,84,871
hotel,Яблоки,приветливый,0.013404435948577941,9,77,871
hotel,Яблоки,чистый,0.012874407083860706,10,92,871
hotel,Яблоки,освещение,0.01154319835992013,3,9,871
hotel,Яблоки,отличный,0.011476452481042107,9,93,871
hotel,Яблоки,парковка,0.010958101450130799,7,72,871
hotel,Яблоки,вода,0.010958101450130799,7,72,871
hotel,Яблоки,чай,0.010859400043066387,6,58,871
hotel,Яблоки,понравиться,0.010398822255875849,8,91,871
hotel,Яблоки,уютный,0.010007918793935129,8,95,871
hotel,Яблоки,круглый,0.009799462661395255,2,3,871
hotel,Яблоки,правило,0.009799462661395255,2,3,871
hotel,Яблоки,кофе,0.0097744927185769,5,51,871
hotel,Яблоки,парилка,0.00928707792818237,2,4,871
hotel,Яблоки,холодный,0.009260042206342767,4,37,871
hotel,Яблоки,весь,0.009098969473891367,7,91,871
hotel,Яблоки,теплый,0.008672936990619924,5,62,871
hotel,Яблоки,цена,0.008344264709532997,6,84,871
hotel,Яблоки,кровать,0.008344264709532997,6,84,871
hotel,Яблоки,тихий,0.008319562174320077,5,66,871
hotel,Яблоки,пара,0.008283870256934396,4,46,871
hotel,Яблоки,территория,0.008252114163499568,3,25,871
hotel,Яблоки,вообщий,0.007695465573280087,2,9,871
hotel,Яблоки,курить,0.007695465573280087,2,9,871
hotel,Яблоки,приходить,0.007695465573280087,2,9,871
hotel,Яблоки,нормальный,0.0076462746433673895,4,53,871
hotel,Яблоки,магазин,0.007397975119738109,4,56,871
hotel,Яблоки,гостиница,0.007230259445953414,5,80,871
hotel,Яблоки,большой,0.0071598226342897255,5,81,871
hotel,Яблоки,красивый,0.007011829920148941,4,61,871
hotel,Яблоки,чистенько,0.006945031654757075,3,37,871
hotel,Яблоки,рекомендовать,0.00688641247935715,5,85,871
hotel,Яблоки,напор,0.006764432029977758,2,14,871
hotel,Яблоки,душа,0.006724710025860381,4,65,871
hotel,Яблоки,5,0.006520568751137838,4,68,871
hotel,Яблоки,аккуратно,0.006519266019967719,3,42,871
hotel,Яблоки,просто,0.0063893477525428614,4,70,871
hotel,Яблоки,тихо,0.006362679197659714,3,44,871
hotel,Яблоки,оформить,0.006345783219888309,2,17,871
hotel,Яблоки,доступный,0.006221633458073669,2,18,871
hotel,Славянка,номер,0.06070083205860799,59,85,1166
hotel,Славянка,гостиница,0.021603965617239873,20,80,1166
hotel,Славянка,метро,0.017293089111759325,10,37,1166
hotel,Славянка,персонал,0.014975450635082146,14,81,1166
hotel,Славянка,очень,0.01466885586946074,16,97,1166
hotel,Славянка,парк,0.013938499896977905,7,27,1166
hotel,Славянка,кровать,0.013505161421675549,13,84,1166
hotel,Славянка,чайник,0.011661604300080546,9,62,1166
hotel,Славянка,сауна,0.01139891971099285,5,19,1166
hotel,Славянка,холодильник,0.010959420763329654,9,68,1166
hotel,Славянка,чистый,0.010578876009474221,11,92,1166
hotel,Славянка,слышимость,0.010442043418907903,5,24,1166
hotel,Славянка,телевизор,0.010365870488960486,8,62,1166
hotel,Славянка,ребенок,0.010151444804541243,8,64,1166
hotel,Славянка,запах,0.009860844246350713,6,41,1166
hotel,Славянка,хороший,0.009803609293659291,10,90,1166
hotel,Славянка,прогулка,0.00948057836110243,4,17,1166
hotel,Славянка,удобный,0.008655444007751636,9,92,1166
hotel,Славянка,3,0.00861163680520576,7,67,1166
hotel,Славянка,старый,0.008426590463308693,5,39,1166
hotel,Славянка,плюс,0.00818568298719033,7,72,1166
hotel,Славянка,это,0.008151301759882948,8,86,1166
hotel,Славянка,12,0.008089617441348866,4,26,1166
hotel,Славянка,ложка,0.007947712674174923,3,12,1166
hotel,Славянка,долгий,0.007947712674174923,3,12,1166
hotel,Славянка,вежливый,0.007561387966033955,7,80,1166
hotel,Славянка,близко,0.007506773404314913,4,31,1166
hotel,Славянка,спать,0.007469714171223745,5,49,1166
hotel,Славянка,день,0.007414955571635058,7,82,1166
hotel,Славянка,отель,0.007272009996286833,7,84,1166
hotel,Славянка,окно,0.007087277347211671,6,71,1166
hotel,Славянка,полотенце,0.007087277347211671,6,71,1166
hotel,Славянка,бассейн,0.006971324282138293,3,18,1166
hotel,Славянка,прокурить,0.006937431282544464,2,4,1166
hotel,Славянка,выручить,0.006937431282544464,2,4,1166
hotel,Славянка,весь,0.006796914589845095,7,91,1166
hotel,Славянка,понравиться,0.006796914589845095,7,91,1166
hotel,Славянка,который,0.006741792083896258,6,76,1166
hotel,Славянка,добраться,0.006713819671785851,3,20,1166
hotel,Славянка,жить,0.006687889313616736,5,59,1166
hotel,Славянка,улыбка,0.006624701339501661,2,5,1166
hotel,Славянка,улыбаться,0.006624701339501661,2,5,1166
hotel,Славянка,останавливаться,0.006609841326023166,6,78,1166
hotel,Славянка,чисто,0.006604274622554783,7,94,1166
hotel,Славянка,вдвоем,0.006360291940141012,2,6,1166
hotel,Славянка,обувь,0.006360291940141012,2,6,1166
hotel,Славянка,город,0.006355676204258622,6,82,1166
hotel,Славянка,расположение,0.0062940491491297245,6,83,1166
hotel,Славянка,невозможный,0.006265226051344742,3,24,1166
hotel,Славянка,питание,0.006265226051344742,3,24,1166
hotel,Империя,очень,0.038237692137169335,23,97,643
hotel,Империя,отель,0.03767679918093956,20,84,643
hotel,Империя,номер,0.03544735307025862,19,85,643
hotel,Империя,персонал,0.03103554843902383,16,81,643
hotel,Империя,чистый,0.026159273491545898,15,92,643
hotel,Империя,новый,0.025846161526323325,11,62,643
hotel,Империя,завтрак,0.02531151459234953,11,64,643
hotel,Империя,вкусный,0.023251590463419156,10,63,643
hotel,Империя,уютный,0.02202948376822074,13,95,643
hotel,Империя,идеальный,0.015280566843262731,5,39,643
hotel,Империя,удобный,0.01395161252882448,8,92,643
hotel,Империя,вежливый,0.013711630432963596,7,80,643
hotel,Империя,отдых,0.012804254781687811,5,54,643
hotel,Империя,метро,0.01254354084249541,4,37,643
hotel,Империя,новенький,0.012013066503668643,2,5,643
hotel,Империя,красивый,0.011872674689832285,5,61,643
hotel,Империя,чистота,0.011625795231709578,5,63,643
hotel,Империя,пожалеть,0.011361203072889533,3,24,643
hotel,Империя,выбор,0.011355016819088203,4,45,643
hotel,Империя,дом,0.01122123016141502,4,46,643
hotel,Империя,шикарный,0.011090260275269874,4,47,643
hotel,Империя,остаться,0.010818666198415304,5,70,643
hotel,Империя,жилой,0.010751899759941848,2,8,643
hotel,Империя,хороший,0.010666570858233344,6,90,643
hotel,Империя,отличный,0.01036390887608883,6,93,643
hotel,Империя,мина,0.010357572996916224,3,30,643
hotel,Империя,огонь,0.010127729634087567,2,10,643
hotel,Империя,комфортный,0.009988433108013233,5,78,643
hotel,Империя,мебель,0.009702119987156595,4,59,643
hotel,Империя,спокойный,0.009659913273879066,3,35,643
hotel,Империя,день,0.009604352584455097,5,82,643
hotel,Империя,необходимый,0.009604352584455097,5,82,643
hotel,Империя,рядом,0.009511225126860107,5,83,643
hotel,Империя,рекомендовать,0.009328250807962795,5,85,643
hotel,Империя,развязка,0.008962275670039634,2,15,643
hotel,Империя,понравиться,0.0088038240521655,5,91,643
hotel,Империя,место,0.0088038240521655,5,91,643
hotel,Империя,просто,0.008654932958732243,4,70,643
hotel,Империя,низкий,0.008268205525982994,2,19,643
hotel,Империя,спасибо,0.008231583265139609,4,75,643
hotel,Империя,спальный,0.008116447628099845,2,20,643
hotel,Империя,останавливаться,0.007990746486410587,4,78,643
hotel,Империя,ночь,0.007990746486410587,4,78,643
hotel,Империя,гостиница,0.007835217390264913,4,80,643
hotel,Империя,уют,0.007833487198222001,2,22,643
hotel,Империя,расположение,0.007608980101488085,4,83,643
hotel,Империя,постель,0.007574135381926354,2,24,643
hotel,Империя,обстановка,0.007574135381926354,2,24,643
hotel,Империя,кровать,0.007535359836187912,4,84,643
hotel,Империя,приятный,0.007535359836187912,4,84,643
hotel,МаксРоял,номер,0.06008078734076872,60,85,1198
hotel,МаксРоял,завтрак,0.03334597092409927,27,64,1198
hotel,МаксРоял,отель,0.029322173385934056,29,84,1198
hotel,МаксРоял,чистый,0.01872054853095605,20,92,1198
hotel,МаксРоял,включить,0.013361144942568737,7,28,1198
hotel,МаксРоял,останавливаться,0.012866569259003357,12,78,1198
hotel,МаксРоял,очень,0.012492404174304942,14,97,1198
hotel,МаксРоял,хороший,0.012404266249857056,13,90,1198
hotel,МаксРоял,персонал,0.011452130327066753,11,81,1198
hotel,МаксРоял,кофе,0.011370394868621677,8,51,1198
hotel,МаксРоял,чайник,0.011350109026622635,9,62,1198
hotel,МаксРоял,это,0.010908659888591264,11,86,1198
hotel,МаксРоял,ночь,0.010722141049169463,10,78,1198
hotel,МаксРоял,ресепшен,0.0106411842378037,8,57,1198
hotel,МаксРоял,минус,0.010243329032622863,9,72,1198
hotel,МаксРоял,окраина,0.009285601505264298,3,6,1198
hotel,МаксРоял,чай,0.009211152206813546,7,58,1198
hotel,МаксРоял,дорога,0.009211152206813546,7,58,1198
hotel,МаксРоял,выбор,0.009141831153598139,6,45,1198
hotel,МаксРоял,шашлык,0.00895121571405097,3,7,1198
hotel,МаксРоял,фонд,0.00865626654295819,3,8,1198
hotel,МаксРоял,весь,0.008505464071766567,9,91,1198
hotel,МаксРоял,девушка,0.008432396176654765,6,52,1198
hotel,МаксРоял,заселиться,0.008307173222153075,5,38,1198
hotel,МаксРоял,кондиционер,0.00829630794567767,7,68,1198
hotel,МаксРоял,холодильник,0.00829630794567767,7,68,1198
hotel,МаксРоял,транспорт,0.008201506243921481,5,39,1198
hotel,МаксРоял,наш,0.008156637693267316,6,55,1198
hotel,МаксРоял,рисовый,0.0076049216385466,2,2,1198
hotel,МаксРоял,трасса,0.007549840619054085,3,13,1198
hotel,МаксРоял,отзыв,0.007528433841600436,5,46,1198
hotel,МаксРоял,заселить,0.007528433841600436,5,46,1198
hotel,МаксРоял,ранний,0.007521746138548808,4,29,1198
hotel,МаксРоял,вкусный,0.007487866110840659,6,63,1198
hotel,МаксРоял,отличный,0.0074167984500001305,8,93,1198
hotel,МаксРоял,далеко,0.007306258588840725,4,31,1198
hotel,МаксРоял,уборка,0.0071875405568998215,5,50,1198
hotel,МаксРоял,растворимый,0.00712465106684079,2,3,1198
hotel,МаксРоял,стоимость,0.007106496792888547,5,51,1198
hotel,МаксРоял,бронировать,0.007026996813878971,5,52,1198
hotel,МаксРоял,грязный,0.007007052716754958,4,34,1198
hotel,МаксРоял,находиться,0.006897967768655098,6,71,1198
hotel,МаксРоял,проблема,0.006579394433438246,5,58,1198
hotel,МаксРоял,машина,0.006440260792922421,5,60,1198
hotel,МаксРоял,чисто,0.0064278666192812,7,94,1198
hotel,МаксРоял,удобство,0.006398299605589834,4,41,1198
hotel,МаксРоял,уютный,0.00636668206246061,7,95,1198
hotel,МаксРоял,вежливый,0.006308069426469539,6,80,1198
hotel,МаксРоял,телевизор,0.006305616125901464,5,62,1198
hotel,МаксРоял,город,0.006185908559403633,6,82,1198
hotel,HomeHotel,квартира,0.0634907428797069,6,22,238
hotel,HomeHotel,хороший,0.048029447211793,10,90,238
hotel,HomeHotel,однокомнатный,0.03398758351028086,2,4,238
hotel,HomeHotel,машинка,0.03398758351028086,2,4,238
hotel,HomeHotel,стиральный,0.029048199771607594,2,8,238
hotel,HomeHotel,чисто,0.027733196434209646,6,94,238
hotel,HomeHotel,очень,0.026949400121519786,6,97,238
hotel,HomeHotel,рядом,0.025696293094836342,5,83,238
hotel,HomeHotel,посуда,0.02476992726105362,3,39,238
hotel,HomeHotel,свежий,0.024108447814813725,4,67,238
hotel,HomeHotel,полотенце,0.023147802204058283,4,71,238
hotel,HomeHotel,дом,0.022737135484631906,3,46,238
hotel,HomeHotel,прием,0.020805937141256954,2,23,238
hotel,HomeHotel,обстановка,0.020462895170498513,2,24,238
hotel,HomeHotel,магазин,0.02030557666793664,3,56,238
hotel,HomeHotel,достаточный,0.019215668236731508,2,28,238
hotel,HomeHotel,ванна,0.019215668236731508,2,28,238
hotel,HomeHotel,адрес,0.0191401179054177,1,2,238
hotel,HomeHotel,охладить,0.0191401179054177,1,2,238
hotel,HomeHotel,диагональ,0.0191401179054177,1,2,238
hotel,HomeHotel,минусов-,0.0191401179054177,1,2,238
hotel,HomeHotel,медленный,0.0191401179054177,1,2,238
hotel,HomeHotel,пельмень,0.0191401179054177,1,2,238
hotel,HomeHotel,беспокоить,0.017931369701838795,1,3,238
hotel,HomeHotel,ооочень,0.017931369701838795,1,3,238
hotel,HomeHotel,продуманно,0.017931369701838795,1,3,238
hotel,HomeHotel,стирка,0.017931369701838795,1,3,238
hotel,HomeHotel,новогород,0.017931369701838795,1,3,238
hotel,HomeHotel,свежайший,0.017931369701838795,1,3,238
hotel,HomeHotel,белье,0.01718698624801427,3,72,238
hotel,HomeHotel,классический,0.01699379175514043,1,4,238
hotel,HomeHotel,удивленный,0.01699379175514043,1,4,238
hotel,HomeHotel,впечатлить,0.01699379175514043,1,4,238
hotel,HomeHotel,капсула,0.016227734793821297,1,5,238
hotel,HomeHotel,пожить,0.016227734793821297,1,5,238
hotel,HomeHotel,запах,0.016103283461127355,2,41,238
hotel,HomeHotel,напиток,0.015580042861773991,1,6,238
hotel,HomeHotel,общий,0.015158090323087937,2,46,238
hotel,HomeHotel,удаленный,0.015018986590242383,1,7,238
hotel,HomeHotel,отзывчивость,0.015018986590242383,1,7,238
