season,sentiment,lemma,count
Лето,neutral,выпускной,1
Лето,neutral,шашлык,1
Лето,neutral,жила,1
Лето,neutral,сырный,1
Лето,neutral,тарелка,1
Лето,neutral,оооочень,1
Лето,neutral,солёный,1
Лето,neutral,морс,1
Лето,neutral,руководство,1
Лето,neutral,женский,1
Лето,neutral,уборная,1
Лето,neutral,сенсорный,1
Лето,neutral,ведро,1
Лето,neutral,убожество,1
Лето,neutral,педаль,1
Лето,neutral,красиво,1
Лето,neutral,дешовизна,1
Лето,neutral,двухспальний,1
Лето,neutral,полторашка,1
Лето,neutral,душ,1
Лето,neutral,паутина,1
Лето,neutral,однозначно,1
Лето,neutral,менее,1
Лето,neutral,коллега,1
Лето,neutral,разруха,1
Лето,neutral,растянутый,1
Лето,neutral,треник,1
Лето,neutral,майка,1
Лето,neutral,банный,1
Лето,neutral,комплекс,1
Лето,neutral,борщ,1
Лето,neutral,трехместный,1
Лето,neutral,троечка,1
Лето,neutral,куча,1
Лето,neutral,насекомое,1
Лето,neutral,подоконник,1
Лето,neutral,мошка,1
Лето,neutral,оценка,1
Лето,neutral,функционал,1
Лето,neutral,действительно,1
Лето,neutral,дёшево,1
Лето,neutral,тусклый,1
Лето,neutral,лампа,1
Лето,neutral,фонарик,1
Лето,neutral,ледяной,1
Лето,neutral,крючков,1
Лето,neutral,безумно,1
Лето,neutral,рюкзак,1
Лето,neutral,отлично,1
Лето,neutral,багаж,1
Лето,neutral,атмосфера,1
Лето,neutral,жизнь,1
Лето,neutral,число,1
Лето,neutral,папа,1
Лето,neutral,карло,1
Лето,neutral,дверца,1
Лето,neutral,тщательный,1
Лето,neutral,доступно,1
Лето,neutral,туристический,1
Лето,neutral,тесто,1
Лето,neutral,остальной,1
Лето,neutral,жесть,1
Лето,neutral,сносно,1
Лето,neutral,реально,1
Лето,neutral,эконом-номер,1
Лето,neutral,катастрофически,1
Лето,neutral,комфорт,1
Лето,neutral,слово,1
Лето,neutral,волга,1
Лето,neutral,автобусный,1
Лето,neutral,подвальный,1
Лето,neutral,странный,1
Лето,neutral,разношёрстный,1
Лето,neutral,стандартный,1
Лето,neutral,сад,1
Лето,neutral,чуть-чуть,1
Лето,neutral,кашка,1
Лето,neutral,круассанчик,1
Лето,neutral,меблировка,1
Лето,neutral,торговый,1
Лето,neutral,синтетик,1
Лето,neutral,елена,1
Лето,neutral,забота,1
Лето,neutral,шумозащита,1
Лето,neutral,положительного-только,1
Лето,neutral,полна,1
Лето,neutral,прибор,1
Лето,neutral,ложка,1
Лето,neutral,пульт,1
Лето,neutral,последний,1
Лето,neutral,накануне,1
Лето,neutral,праздник,1
Лето,neutral,вопросик,1
Лето,neutral,вековой,1
Лето,neutral,песня,1
Лето,neutral,идеальный,1
Лето,neutral,толстый,1
Лето,neutral,альтернатива,1
Лето,neutral,причина,1
Лето,neutral,поиск,1
Лето,neutral,путь,1
Лето,positive,хороший,378
Лето,positive,завтрак,320
Лето,positive,персонал,314
Лето,positive,чистый,300
Лето,positive,чисто,270
Лето,positive,отличный,226
Лето,positive,место,225
Лето,positive,уютный,195
Лето,positive,расположение,173
Лето,positive,удобный,168
Лето,positive,центр,164
Лето,positive,рядом,162
Лето,positive,вежливый,153
Лето,positive,весь,149
Лето,positive,город,149
Лето,positive,приветливый,144
Лето,positive,вкусный,135
Лето,positive,необходимый,126
Лето,positive,кровать,124
Лето,positive,этаж,120
Лето,positive,кондиционер,120
Лето,positive,парковка,112
Лето,positive,нижний,110
Лето,positive,холодильник,101
Лето,positive,полотенце,100
Лето,positive,цена,99
Лето,positive,приятный,94
Лето,positive,минута,92
Лето,positive,окно,90
Лето,positive,ночь,90
Лето,positive,большой,90
Лето,positive,чайник,88
Лето,positive,небольшой,88
Лето,positive,свой,86
Лето,positive,день,85
Лето,positive,администратор,83
Лето,positive,просторный,81
Лето,positive,удобно,80
Лето,positive,метро,80
Лето,positive,комната,75
Лето,positive,вода,74
Лето,positive,бельё,73
Лето,positive,больший,73
Лето,positive,ресторан,72
Лето,positive,прекрасный,71
Лето,positive,новгород,70
Лето,positive,доступность,69
Лето,positive,кухня,68
Лето,positive,целое,68
Лето,positive,ремонт,66
Лето,positive,новый,64
Лето,positive,телевизор,61
Лето,positive,ребёнок,59
Лето,positive,стол,59
Лето,positive,комфортный,57
Лето,positive,первый,57
Лето,positive,вкусно,56
Лето,positive,тихий,56
Лето,positive,кафе,55
Лето,positive,кофе,54
Лето,positive,тапочки,54
Лето,positive,каждый,53
Лето,positive,шведский,53
Лето,positive,самый,52
Лето,positive,отзывчивый,52
Лето,positive,время,51
Лето,positive,ресепшен,51
Лето,positive,машина,50
Лето,positive,улица,50
Лето,positive,пешком,50
Лето,positive,минус,49
Лето,positive,отдых,48
Лето,positive,магазин,48
Лето,positive,проблема,47
Лето,positive,кремль,46
Лето,positive,дорога,46
Лето,positive,свежий,45
Лето,positive,шампунь,45
Лето,positive,маленький,45
Лето,positive,плюс,45
Лето,positive,недалеко,44
Лето,positive,душа,43
Лето,positive,достаточно,43
Лето,positive,быстро,42
Лето,positive,красивый,42
Лето,positive,единственный,42
Лето,positive,чистота,41
Лето,positive,звезда,41
Лето,positive,санузел,40
Лето,positive,замечательный,40
Лето,positive,тихо,40
Лето,positive,общий,40
Лето,positive,ванная,39
Лето,positive,приятно,39
Лето,positive,качество,39
Лето,positive,человек,38
Лето,positive,гель,38
Лето,positive,доброжелательный,38
Лето,positive,проживание,38
Лето,positive,уборка,38
Лето,positive,туалет,38
Лето,positive,выбор,37
Лето,positive,девушка,37
Лето,positive,набор,37
Лето,positive,впечатление,36
Лето,positive,халат,36
Лето,positive,набережная,36
Лето,positive,кулер,35
Лето,positive,принадлежность,35
Лето,positive,парк,35
Лето,positive,отдельный,35
Лето,positive,вид,35
Лето,positive,семья,34
Лето,positive,постельный,34
Лето,positive,шаговый,34
Лето,positive,остановка,34
Лето,positive,огромный,34
Лето,positive,обслуживание,34
Лето,positive,вокзал,34
Лето,positive,люкс,33
Лето,positive,сотрудник,33
Лето,positive,вопрос,33
Лето,positive,далеко,33
Лето,positive,вполне,33
Лето,positive,особенно,32
Лето,positive,матрас,32
Лето,positive,мебель,32
Лето,positive,неплохой,32
Лето,positive,комфортно,32
Лето,positive,современный,32
Лето,positive,любой,31
Лето,positive,шикарный,31
Лето,positive,зубной,31
Лето,positive,наш,30
Лето,positive,посуда,30
Лето,positive,сервис,29
Лето,positive,пара,29
Лето,positive,супер,29
Лето,positive,микроволновка,29
Лето,positive,наличие,28
Лето,positive,дом,28
Лето,positive,достопримечательность,28
Лето,positive,квартира,28
Лето,positive,довольно,27
Лето,positive,классный,27
Лето,positive,данный,27
Лето,positive,исторический,27
Лето,positive,удобство,27
Лето,positive,район,27
Лето,positive,стоимость,27
Лето,positive,такси,27
Лето,positive,транспорт,27
Лето,positive,бассейн,27
Лето,positive,стрелка,27
Лето,positive,несколько,26
Лето,positive,здание,26
Лето,positive,август,26
Лето,positive,пеший,26
Лето,positive,территория,25
Лето,positive,гость,25
Лето,positive,вариант,25
Лето,positive,блюдо,24
Лето,positive,близко,24
Лето,positive,сразу,24
Лето,positive,поэтому,24
Лето,positive,уровень,24
Лето,positive,семейный,23
Лето,positive,аэропорт,23
Лето,positive,немного,23
Лето,positive,отлично,23
Лето,positive,чистенько,23
Лето,positive,стандарт,22
Лето,positive,спокойный,22
Лето,positive,сауна,22
Лето,positive,час,22
Лето,positive,нормальный,22
Лето,positive,второй,21
Лето,positive,зона,21
Лето,positive,отзыв,21
Лето,positive,вечером,21
Лето,positive,мыло,20
Лето,positive,аккуратно,20
Лето,positive,щётка,20
Лето,positive,деньга,20
Лето,positive,проезд,20
Лето,positive,сюда,20
Лето,positive,местоположение,20
Лето,positive,горячий,20
Лето,positive,меню,20
Лето,positive,июль,19
Лето,positive,комфорт,19
Лето,positive,интерьер,19
Лето,positive,разнообразный,19
Лето,positive,бесплатный,19
Лето,positive,двор,19
Лето,positive,внимательный,19
Лето,positive,белоснежный,19
Лето,positive,добрый,19
Лето,positive,сутки,19
Лето,positive,утро,19
Лето,positive,везде,19
Лето,positive,сахар,19
Лето,positive,бизнес,18
Лето,positive,спокойно,18
Лето,positive,командировка,18
Лето,positive,сантехника,18
Лето,positive,ужин,18
Лето,positive,утром,18
Лето,positive,атмосфера,18
Лето,positive,высокий,18
Лето,positive,идеально,18
Лето,positive,станция,17
Лето,positive,интернет,17
Лето,positive,главный,17
Лето,positive,соотношение,17
Лето,positive,светлый,17
Лето,positive,милый,17
Лето,positive,вещь,17
Лето,positive,возможность,17
Лето,positive,локация,17
Лето,positive,душевая,17
Лето,positive,пешеходный,17
Лето,positive,одноразовый,16
Лето,positive,автобус,16
Лето,positive,приличный,16
Лето,positive,выходной,16
Лето,positive,обязательно,16
Лето,positive,достойный,16
Лето,positive,порция,16
Лето,positive,вкус,16
Лето,positive,общественный,16
Лето,positive,год,16
Лето,positive,ночью,16
Лето,positive,каша,16
Лето,positive,лифт,15
Лето,positive,состояние,15
Лето,positive,дружелюбный,15
Лето,positive,неплохо,15
Лето,positive,поездка,15
Лето,positive,месторасположение,15
Лето,positive,прямо,15
Лето,positive,идеальный,15
Лето,positive,подушка,15
Лето,positive,апартамент,15
Лето,positive,минь,15
Лето,positive,главное,15
Лето,positive,часть,15
Лето,positive,приемлемый,15
Лето,positive,дверь,15
Лето,positive,балкон,15
Лето,positive,стройка,15
Лето,positive,девочка,14
Лето,positive,вход,14
Лето,positive,работа,14
Лето,positive,обед,14
Лето,positive,ресепшн,14
Лето,positive,прогулка,14
Лето,positive,остальной,14
Лето,positive,домашний,14
Лето,positive,запах,14
Лето,positive,интересный,14
Лето,positive,красиво,14
Лето,positive,лето,14
Лето,positive,стена,14
Лето,positive,звукоизоляция,14
Лето,positive,коридор,14
Лето,positive,хостел,14
Лето,positive,ванна,13
Лето,positive,душевой,13
Лето,positive,кабина,13
Лето,positive,мелочь,13
Лето,positive,ожидание,13
Лето,positive,недавно,13
Лето,positive,недорого,13
Лето,positive,заранее,13
Лето,positive,блинчик,13
Лето,positive,стандартный,13
Лето,positive,московский,13
Лето,positive,заезд,13
Лето,positive,волга,13
Лето,positive,хозяин,13
Лето,positive,сетка,13
Лето,positive,турист,12
Лето,positive,лестница,12
Лето,positive,фото,12
Лето,positive,паста,12
Лето,positive,чашка,12
Лето,positive,июнь,12
Лето,positive,авто,12
Лето,positive,никакой,12
Лето,positive,сайт,12
Лето,positive,дело,12
Лето,positive,потолок,12
Лето,positive,ежедневный,12
Лето,positive,река,12
Лето,positive,ярмарка,12
Лето,positive,утюг,12
Лето,positive,диван,12
Лето,positive,вечер,12
Лето,positive,отсутствие,12
Лето,positive,питание,12
Лето,positive,сосед,12
Лето,positive,стоянка,11
Лето,positive,однозначно,11
Лето,positive,легко,11
Лето,positive,положительный,11
Лето,positive,туристический,11
Лето,positive,далековато,11
Лето,positive,сытный,11
Лето,positive,полный,11
Лето,positive,пятёрочка,11
Лето,positive,нормально,11
Лето,positive,ощущение,11
Лето,positive,двухместный,11
Лето,positive,двухкомнатный,11
Лето,positive,дизайн,11
Лето,positive,заведение,11
Лето,positive,просьба,11
Лето,positive,гигиенический,11
Лето,positive,пребывание,11
Лето,positive,плохой,11
Лето,positive,холл,11
Лето,positive,покровский,11
Лето,positive,сначала,11
Лето,positive,важно,11
Лето,positive,сторона,10
Лето,positive,премиум,10
Лето,positive,момент,10
Лето,positive,разный,10
Лето,positive,жена,10
Лето,positive,аккуратный,10
Лето,positive,цена-качество,10
Лето,positive,гостеприимный,10
Лето,positive,бонус,10
Лето,positive,посещение,10
Лето,positive,система,10
Лето,positive,ценник,10
Лето,positive,сожаление,10
Лето,positive,благодарность,10
Лето,positive,стильный,10
Лето,positive,нижегородский,10
Лето,positive,третий,10
Лето,positive,местный,10
Лето,positive,мягкий,10
Лето,positive,практически,10
Лето,positive,гладильный,10
Лето,positive,доска,10
Лето,positive,центральный,10
Лето,positive,тишина,10
Лето,positive,количество,10
Лето,positive,озеро,10
Лето,positive,торговый,9
Лето,positive,баня,9
Лето,positive,трамвай,9
Лето,positive,отдельно,9
Лето,positive,точно,9
Лето,positive,транспортный,9
Лето,positive,недостаток,9
Лето,positive,тёплый,9
Лето,positive,скромный,9
Лето,positive,недорогой,9
Лето,positive,долго,9
Лето,positive,лента,9
Лето,positive,чудесный,9
Лето,positive,обстановка,9
Лето,positive,нюанс,9
Лето,positive,стиль,9
Лето,positive,постоянно,9
Лето,positive,рабочий,9
Лето,positive,шкаф,9
Лето,positive,шаг,9
Лето,positive,принцип,9
Лето,positive,порядок,9
Лето,positive,норма,9
Лето,positive,какой-то,9
Лето,positive,открытый,9
Лето,positive,помещение,9
Лето,positive,кондей,9
Лето,positive,соседний,9
Лето,positive,полностью,9
Лето,positive,канатный,9
Лето,positive,пляж,9
Лето,positive,размещение,8
Лето,positive,группа,8
Лето,positive,сильно,8
Лето,positive,метр,8
Лето,positive,следующий,8
Лето,positive,пакетик,8
Лето,positive,высота,8
Лето,positive,постоялец,8
Лето,positive,буквально,8
Лето,positive,ходьба,8
Лето,positive,отношение,8
Лето,positive,опрятно,8
Лето,positive,трасса,8
Лето,positive,категория,8
Лето,positive,настроение,8
Лето,positive,выпечка,8
Лето,positive,москва,8
Лето,positive,воздух,8
Лето,positive,вентиляция,8
Лето,positive,снаружи,8
Лето,positive,адекватный,8
Лето,positive,автобусный,8
Лето,positive,начало,8
Лето,positive,пожелание,8
Лето,positive,класс,8
Лето,positive,муж,8
Лето,positive,детский,8
Лето,positive,заботливый,8
Лето,positive,прекрасно,8
Лето,positive,удачный,8
Лето,positive,путь,8
Лето,positive,смена,8
Лето,positive,точка,8
Лето,positive,постель,8
Лето,positive,основный,8
Лето,positive,розетка,8
Лето,positive,комплекс,8
Лето,positive,друг,8
Лето,positive,телефон,8
Лето,positive,слышимость,8
Лето,positive,столовая,8
Лето,positive,рано,8
Лето,positive,плита,8
Лето,positive,капсула,8
Лето,positive,путешествие,7
Лето,positive,втроём,7
Лето,positive,плотный,7
Лето,positive,фрукт,7
Лето,positive,демократичный,7
Лето,positive,внимание,7
Лето,positive,простой,7
Лето,positive,снова,7
Лето,positive,нужный,7
Лето,positive,балл,7
Лето,positive,туалетный,7
Лето,positive,поздно,7
Лето,positive,приём,7
Лето,positive,быстрый,7
Лето,positive,комар,7
Лето,positive,белый,7
Лето,positive,регистрация,7
Лето,positive,тепло,7
Лето,positive,душ,7
Лето,positive,выход,7
Лето,positive,туда,7
Лето,positive,старый,7
Лето,positive,верхний,7
Лето,positive,качественный,7
Лето,positive,спальная,7
Лето,positive,голодный,7
Лето,positive,подача,7
Лето,positive,чкаловский,7
Лето,positive,спальный,7
Лето,positive,частный,7
Лето,positive,берег,7
Лето,positive,сосиска,7
Лето,positive,конец,7
Лето,positive,оформление,7
Лето,positive,жара,7
Лето,positive,достойно,7
Лето,positive,напор,7
Лето,positive,связь,7
Лето,positive,интересно,7
Лето,positive,ключ,7
Лето,positive,свободный,7
Лето,positive,обычный,7
Лето,positive,шумоизоляция,7
Лето,positive,беседка,7
Лето,positive,лес,7
Лето,positive,экскурсия,6
Лето,positive,приезд,6
Лето,positive,чайный,6
Лето,positive,превосходный,6
Лето,positive,карта,6
Лето,positive,разнообразие,6
Лето,positive,wifi,6
Лето,positive,чемодан,6
Лето,positive,душевный,6
Лето,positive,ежедневно,6
Лето,positive,великолепный,6
Лето,positive,бильярд,6
Лето,positive,ваш,6
Лето,positive,закат,6
Лето,positive,двуспальный,6
Лето,positive,чётко,6
Лето,positive,услуга,6
Лето,positive,стойка,6
Лето,positive,прилично,6
Лето,positive,гостеприимство,6
Лето,positive,неделя,6
Лето,positive,просторно,6
Лето,positive,очередь,6
Лето,positive,менее,6
Лето,positive,чистенький,6
Лето,positive,рубль,6
Лето,positive,крутой,6
Лето,positive,вай-фай,6
Лето,positive,тапка,6
Лето,positive,яичница,6
Лето,positive,бронирование,6
Лето,positive,максимально,6
Лето,positive,оценка,6
Лето,positive,продукт,6
Лето,positive,рождественский,6
Лето,positive,собор,6
Лето,positive,заказ,6
Лето,positive,выезд,6
Лето,positive,мост,6
Лето,positive,администрация,6
Лето,positive,сектор,6
Лето,positive,последний,6
Лето,positive,вентилятор,6
Лето,positive,бар,6
Лето,positive,полноценный,6
Лето,positive,красный,6
Лето,positive,яйцо,6
Лето,positive,сезон,6
Лето,positive,официант,6
Лето,positive,женщина,6
Лето,positive,действительно,6
Лето,positive,коллектив,6
Лето,positive,пища,6
Лето,positive,печь,6
Лето,positive,молодой,6
Лето,positive,заречный,6
Лето,positive,основной,6
Лето,positive,тонкий,6
Лето,positive,огонь,6
Лето,positive,бюджетный,6
Лето,positive,вайфай,6
Лето,positive,молодец,6
Лето,positive,гигиена,6
Лето,positive,претензия,6
Лето,positive,название,6
Лето,positive,удовольствие,6
Лето,positive,прогулочный,6
Лето,positive,условие,6
Лето,positive,промзона,6
Лето,positive,ночёвка,6
Лето,positive,рука,5
Лето,positive,парковочный,5
Лето,positive,гостинница,5
Лето,positive,развязка,5
Лето,positive,твёрдый,5
Лето,positive,скидка,5
Лето,positive,поезд,5
Лето,positive,шапочка,5
Лето,positive,прибор,5
Лето,positive,свет,5
Лето,positive,пространство,5
Лето,positive,соответственно,5
Лето,positive,ход,5
Лето,positive,красота,5
Лето,positive,шумный,5
Лето,positive,итог,5
Лето,positive,рейс,5
Лето,positive,сравнение,5
Лето,positive,имя,5
Лето,positive,лишний,5
Лето,positive,омлет,5
Лето,positive,кофемашин,5
Лето,positive,эконом,5
Лето,positive,документ,5
Лето,positive,крайне,5
Лето,positive,дорого,5
Лето,positive,родный,5
Лето,positive,напиток,5
Лето,positive,слияние,5
Лето,positive,комплимент,5
Лето,positive,помощь,5
Лето,positive,александр,5
Лето,positive,хозяйка,5
Лето,positive,обычно,5
Лето,positive,размер,5
Лето,positive,нарекание,5
Лето,positive,низкий,5
Лето,positive,компания,5
Лето,positive,жильё,5
Лето,positive,праздник,5
Лето,positive,восторг,5
Лето,positive,положение,5
Лето,positive,односпальный,5
Лето,positive,корпус,5
Лето,positive,желание,5
Лето,positive,посторонний,5
Лето,positive,некоторый,5
Лето,positive,кухонный,5
Лето,positive,подземный,5
Лето,positive,собственный,5
Лето,positive,бесконтактный,5
Лето,positive,база,5
Лето,positive,давно,5
Лето,positive,случай,5
Лето,positive,дочка,5
Лето,positive,почему,5
Лето,positive,впервые,5
Лето,positive,холодный,5
Лето,positive,лично,5
Лето,positive,радушный,5
Лето,positive,отельчик,5
Лето,positive,окраина,5
Лето,positive,столик,5
Лето,positive,шум,5
Лето,positive,инфраструктура,5
Лето,positive,площадь,5
Лето,positive,езда,5
Лето,positive,советский,5
Лето,positive,трехместный,5
Лето,positive,москитный,5
Лето,positive,близкий,5
Лето,positive,автомобиль,5
Лето,positive,грязь,5
Лето,positive,дворик,5
Лето,positive,решение,5
Лето,positive,готовый,5
Лето,positive,аппартамент,5
Лето,positive,внизу,5
Лето,positive,стиральный,5
Лето,positive,питьевой,5
Лето,positive,сбор,5
Лето,positive,душновато,5
Лето,positive,волна,4
Лето,positive,формат,4
Лето,positive,куча,4
Лето,positive,страна,4
Лето,positive,сейф,4
Лето,positive,разнообразно,4
Лето,positive,комплект,4
Лето,positive,культура,4
Лето,positive,шлагбаум,4
Лето,positive,реальность,4
Лето,positive,погода,4
Лето,positive,дорогой,4
Лето,positive,тарелка,4
Лето,positive,слишком,4
Лето,positive,елена,4
Лето,positive,предмет,4
Лето,positive,невероятно,4
Лето,positive,русский,4
Лето,positive,старенький,4
Лето,positive,панорамный,4
Лето,positive,срочно,4
Лето,positive,деловой,4
Лето,positive,круглосуточный,4
Лето,positive,платный,4
Лето,positive,хам,4
Лето,positive,компактный,4
Лето,positive,посадка,4
Лето,positive,понятно,4
Лето,positive,чкалов,4
Лето,positive,факт,4
Лето,positive,багаж,4
Лето,positive,честно,4
Лето,positive,бесплатно,4
Лето,positive,неудобно,4
Лето,positive,специально,4
Лето,positive,настоящий,4
Лето,positive,лофт,4
Лето,positive,описание,4
Лето,positive,бокал,4
Лето,positive,обновление,4
Лето,positive,любовь,4
Лето,positive,цель,4
Лето,positive,особо,4
Лето,positive,музей,4
Лето,positive,прошлый,4
Лето,positive,личный,4
Лето,positive,невский,4
Лето,positive,трамвайный,4
Лето,positive,родитель,4
Лето,positive,невозможно,4
Лето,positive,овощ,4
Лето,positive,смотровой,4
Лето,positive,слово,4
Лето,positive,паркинг,4
Лето,positive,светло,4
Лето,positive,банный,4
Лето,positive,плата,4
Лето,positive,звук,4
Лето,positive,подъезд,4
Лето,positive,ковровый,4
Лето,positive,покрытие,4
Лето,positive,пол,4
Лето,positive,угол,4
Лето,positive,посетитель,4
Лето,positive,рыба,4
Лето,positive,покровка,4
Лето,positive,гостеприимно,4
Лето,positive,слабый,4
Лето,positive,площадка,4
Лето,positive,клиент,4
Лето,positive,стакан,4
Лето,positive,штора,4
Лето,positive,джакузи,4
Лето,positive,направление,4
Лето,positive,странный,4
Лето,positive,освещение,4
Лето,positive,ненавязчивый,4
Лето,positive,закрытый,4
Лето,positive,троечка,4
Лето,positive,где-то,4
Лето,positive,фен,4
Лето,positive,полулюкс,4
Лето,positive,канал,4
Лето,positive,близость,4
Лето,positive,картина,4
Лето,positive,казань,4
Лето,positive,благо,4
Лето,positive,улыбчивый,4
Лето,positive,спар,4
Лето,positive,студия,4
Лето,positive,взгляд,4
Лето,positive,прямой,4
Лето,positive,громко,4
Лето,positive,насос,4
Лето,positive,что-то,4
Лето,positive,ковролин,4
Лето,positive,шумно,4
Лето,positive,общительный,4
Лето,positive,входной,4
Лето,positive,обслуживающий,4
Лето,positive,повар,4
Лето,positive,бомба,4
Лето,positive,техника,4
Лето,positive,кабинка,4
Лето,positive,сырник,4
Лето,positive,капсульный,4
Лето,positive,спортивный,4
Лето,positive,примерно,4
Лето,positive,приготовление,4
Лето,positive,маяк,4
Лето,positive,команда,3
Лето,positive,жидкий,3
Лето,positive,кран,3
Лето,positive,грязный,3
Лето,positive,прикольный,3
Лето,positive,ланч,3
Лето,positive,местечко,3
Лето,positive,апрель,3
Лето,positive,доступ,3
Лето,positive,неудобство,3
Лето,positive,чистка,3
Лето,positive,лосьон,3
Лето,positive,тело,3
Лето,positive,среднее,3
Лето,positive,бойлер,3
Лето,positive,продуктовый,3
Лето,positive,удивление,3
Лето,positive,прочий,3
Лето,positive,период,3
Лето,positive,рада,3
Лето,positive,старое,3
Лето,positive,стоящий,3
Лето,positive,изыск,3
Лето,positive,джуниор,3
Лето,positive,душевно,3
Лето,positive,круто,3
Лето,positive,отделка,3
Лето,positive,действительность,3
Лето,positive,исправно,3
Лето,positive,средство,3
Лето,positive,как-то,3
Лето,positive,естественно,3
Лето,positive,зелёный,3
Лето,positive,пассажир,3
Лето,positive,россия,3
Лето,positive,пока,3
Лето,positive,обозначение,3
Лето,positive,самолёт,3
Лето,positive,ситуация,3
Лето,positive,современно,3
Лето,positive,знакомство,3
Лето,positive,молоко,3
Лето,positive,мансарда,3
Лето,positive,запеканка,3
Лето,positive,диск,3
Лето,positive,спальня,3
Лето,positive,нигде,3
Лето,positive,история,3
Лето,positive,летний,3
Лето,positive,одноместный,3
Лето,positive,ресторанчик,3
Лето,positive,классический,3
Лето,positive,запрос,3
Лето,positive,онлайн,3
Лето,positive,подарок,3
Лето,positive,однокомнатный,3
Лето,positive,отпуск,3
Лето,positive,дополнительно,3
Лето,positive,майский,3
Лето,positive,доступный,3
Лето,positive,абсолютно,3
Лето,positive,обои,3
Лето,positive,мусор,3
Лето,positive,разумный,3
Лето,positive,одежда,3
Лето,positive,повторный,3
Лето,positive,хранение,3
Лето,positive,нарезка,3
Лето,positive,минимум,3
Лето,positive,кроватка,3
Лето,positive,внутренний,3
Лето,positive,целый,3
Лето,positive,зеркало,3
Лето,positive,зуб,3
Лето,positive,гараж,3
Лето,positive,жизнь,3
Лето,positive,глаз,3
Лето,positive,расходник,3
Лето,positive,число,3
Лето,positive,кресло,3
Лето,positive,прокат,3
Лето,positive,гостиничный,3
Лето,positive,графин,3
Лето,positive,кипяток,3
Лето,positive,бутерброд,3
Лето,positive,йогурт,3
Лето,positive,вечерний,3
Лето,positive,чугунка,3
Лето,positive,канавинский,3
Лето,positive,чай-кофе,3
Лето,positive,круглосуточно,3
Лето,positive,собака,3
Лето,positive,парковый,3
Лето,positive,аптека,3
Лето,positive,случайно,3
Лето,positive,внутрь,3
Лето,positive,горький,3
Лето,positive,ночлег,3
Лето,positive,безконтактный,3
Лето,positive,отключение,3
Лето,positive,вилка,3
Лето,positive,спокойствие,3
Лето,positive,яблоко,3
Лето,positive,важный,3
Лето,positive,нахождение,3
Лето,positive,гостишок,3
Лето,positive,перебой,3
Лето,positive,общение,3
Лето,positive,электрический,3
Лето,positive,фотография,3
Лето,positive,край,3
Лето,positive,мотель,3
Лето,positive,внешний,3
Лето,positive,глубокий,3
Лето,positive,номерной,3
Лето,positive,фонд,3
Лето,positive,блин,3
Лето,positive,вместе,3
Лето,positive,сильный,3
Лето,positive,наталья,3
Лето,positive,руководство,3
Лето,positive,менеджер,3
Лето,positive,камера,3
Лето,positive,зимой,3
Лето,positive,весьма,3
Лето,positive,план,3
Лето,positive,пятно,3
Лето,positive,швейцария,3
Лето,positive,супруг,3
Лето,positive,родственник,3
Лето,positive,широкий,3
Лето,positive,проблематично,3
Лето,positive,видимо,3
Лето,positive,стильно,3
Лето,positive,светильник,3
Лето,positive,удивительно,3
Лето,positive,хилтон,3
Лето,positive,стул,3
Лето,positive,жилец,3
Лето,positive,раздельный,3
Лето,positive,унитаз,3
Лето,positive,номер-студия,3
Лето,positive,мини-отель,3
Лето,positive,канализация,3
Лето,positive,дешёвый,3
Лето,positive,своевременный,3
Лето,positive,минимальный,3
Лето,positive,бронь,3
Лето,positive,атриум,3
Лето,positive,культурный,3
Лето,positive,берухо,3
Лето,positive,парный,3
Лето,positive,деревянный,3
Лето,positive,трудно,3
Лето,positive,вывеска,3
Лето,positive,речной,3
Лето,positive,смело,3
Лето,positive,оперативно,3
Лето,positive,выше,3
Лето,positive,животное,3
Лето,positive,рекомендация,3
Лето,positive,опыт,3
Лето,positive,заварка,3
Лето,positive,жарко,3
Лето,positive,астр,3
Лето,positive,гостевой,3
Лето,positive,особенный,3
Лето,positive,сытно,3
Лето,positive,спортсмен,3
Лето,positive,домик,3
Лето,positive,лесной,3
Лето,positive,квартал,3
Лето,positive,одеяло,3
Лето,positive,рождение,3
Лето,positive,соревнование,3
Лето,positive,кстово,3
Лето,positive,гостиная,3
Лето,positive,сова,3
Лето,positive,колесо,3
Лето,positive,обозрение,3
Лето,positive,необычный,3
Лето,positive,потрёпаный,2
Лето,positive,крышечка,2
Лето,positive,сезонный,2
Лето,positive,работник,2
Лето,positive,евроспар,2
Лето,positive,звёздность,2
Лето,positive,знакомый,2
Лето,positive,почему-то,2
Лето,positive,тип,2
Лето,positive,удалённость,2
Лето,positive,тариф,2
Лето,positive,сетевой,2
Лето,positive,неподалёку,2
Лето,positive,беда,2
Лето,positive,иначе,2
Лето,positive,конечный,2
Лето,positive,мобильный,2
Лето,positive,яндекс,2
Лето,positive,дёшево,2
Лето,positive,неудобный,2
Лето,positive,пересадка,2
Лето,positive,чувство,2
Лето,positive,кирпич,2
Лето,positive,вечно,2
Лето,positive,недовольный,2
Лето,positive,официантка,2
Лето,positive,индивидуальный,2
Лето,positive,прохладно,2
Лето,positive,бульон,2
Лето,positive,звездочный,2
Лето,positive,горничный,2
Лето,positive,курение,2
Лето,positive,парка,2
Лето,positive,классно,2
Лето,positive,профессионал,2
Лето,positive,подруга,2
Лето,positive,жаркий,2
Лето,positive,веник,2
Лето,positive,конфетка,2
